elemen,indikator,defenisi,nilai
Kesehatan,5) Jumlah RS melaksanakan pengelolaan limbah medis,Peningkatan kualitas kesling pada kab/kota dengan kriteria minimal 4 dari 6 kriteria yang meliputi: 1. Memiliki Desa/kel melaksanakan STBM minimal 20% 2. Menyelenggarakan kab/kota sehat 3. Melakukan pengawasan kualitas air minum minimal 30% 4. TPM memenuhi syarat kesehatan minimal 8% 5. TTU memenuhi syarat kesehatan minimal 30% 6. RS melaksanakan pengelolaan limbah medis minimal 10%,34.4
Kesehatan,26) Jumlah kasus PD3I (Penyakit yang dapat dicegah dengan imunisasi) tertentu pada baseline DIKURANGI,"1. Penurunan kasus PD3I tertentu di seluruh provinsi dalam satu tahun dari baseline data tahun 2013, dinyatakan dalam persen. 2. Yang dimaksud dengan PD3I tertentu adalah yang banyak menimbulkan KLB yaitu difteri, campak klinis, tetanus neonatorum, pertusis",17.4
Kesehatan,27) Jumlah penduduk usia 5 sd 18 tahun yang merokok,persentase penduduk usia 5 sampai 18 tahun yang merokok Keterangan : Yang dimaksud dengan merokok adalah termasuk merokok tiap hari dan kadang-kadang,58.4
Kesehatan,28) Jumlah Penderita Hipertensi Usia > 15 Tahun yang ditangani fasilitas pelayanan kesehatan dasar,Persentase penderita hipertensi usia > 15 Tahun yang ditangani fasilitas pelayanan kesehatan dasar,23.7
Kesehatan,"29) Jumlah bayi yang mendapat satu kali imunisasi Hepatitis B, satu kali imunisasi BCG, tiga kali imunis","Persentase bayi yang mendapat satu kali imunisasi Hepatitis B, satu kali imunisasi BCG, tiga kali imunisasi DPT-HB-Hib, empat kali imunisasi polio, dan satu kali imunisasi campak dalam kurun waktu satu tahun",42.6
Kesehatan,30) Jumlah sinyal kewaspadaan dalam SKDR (Sistem Kewaspadaan Dini dan Respon) Puskesmas yang direspon da,"Respon atas sinyal kewaspadaan dalam Sistem Kewaspadaan Dini dan Respon (SKDR) Puskesmas oleh dinas kesehatan kabupaten/kota dan jajarannya dalam kurun waktu satu tahun, dinyatakan dalam persen. Yang dimaksud dengan respon adalah verifikasi atas sinyal kewaspadaan, respon kesehatan masyarakat awal bila hasil verifikasi menunjukkan bahwa sinyal yang muncul benar, dan pelaporan berjenjang. Verifikasi atas sinyal kewaspadaan yaitu kegiatan memastikan kebenaran input data dan kesesuaian data pada sumber data di Puskesmas dengan definisi operasional penyakit/gejala penyakit dalam Pedoman SKDR",55.3
Kesehatan,31) Jumlah kasus DBD,"Persentase kab/kota dengan angka yang menunjukkan kasus/kejadian penyakit dalam suatu populasi pada waktu tertentu <49/100.000 (berdasarkan target global yang diukur melalui rumusan WHO yaitu penurunan angka kesakitan 25% pada tahun 2020 dengan menggunakan baseline tahun 2010 --> IR = 65,7 per 100.000 penduduk)",74.6
Kesehatan,32) Jumlah kasus rabies,Prosentase kab/kota endemis rabies dengan penurunan kasus rabies pada manusia sebesar 50% pada tahun 2019 dari baseline 2014.,78.5
Kesehatan,33) Jumlah kasus kusta tanpa cacat yang ditemukan,Persentase jumlah kasus kusta tanpa cacat tingkat II yang ditemukan,59.1
Kesehatan,34) Jumlah ODHA yang masih mendapatkan pengobatan ARV,Jumlah ODHA yang masih mendapatkan pengobatan ARV dibandingkan dengan ODHA yang memenuhi syarat memulai terapi ARV.,99.4
Kesehatan,35) Jumlah Puskesmas yang melakukan pemeriksaan dan tatalaksana Pneumonia melalui pendekatan MTBS (Manaj,Kab/kota melaksanakan penemuan dan tatalaksana pneumonia minimal 80% kasus pneumonia yang diperkiranan (menggunakan model burden pneumonia),30.8
Kesehatan,36) Jumlah Puskesmas dan RS yang melaksanakan kegiatan deteksi dini Hepatitis B pada kelompok berisiko,"Yaitu prosentase kab/kota yang melaksanakan kegiatan deteksi dini hepatitis B pada Kelompok Berisiko Keterangan : 1. Deteksi Dini Hepatitis B : Upaya untuk mengetahui ada tidaknya infeksi hep B pada tubuh seseorang, untuk dapat dilakukan upaya pencegahan penularan pd org lain, dan pengurangan dampak infeksi lainnya. 2. Deteksi dini : Dilakukan dengan melakukan pemeriksaanHBsAg 3. Sasaran adalah Kelompok Berisiko Tinggi: Yang termasuk Kelompok Berisiko yaitu, Ibu hamil, Keluarga dekat pengidap Hep B; Orang dg HIV; Orang dg IMS; PS; LSL; Waria; Penasun. 4. Penderita dengan Hemodialisa",81.2
Kesehatan,37) Jumlah Puskesmas yang melaksanakan pengendalian PTM terpadu,"Persentase puskesmas yang melaksanakan pengendalian PTM terpadu, setidaknya untuk hipertensi dan diabetes yang sifatnya pro aktif menjangkau kasus PTM melalui pengorganisasian masyarakat melalui kegiatan posbindu PTM dan lain-lain seperti kelompok masyarakat dalam pengajian, lansia. Keterangan : PTM Terpadu meliputi pengendalian Penyakit Jantung dan Pembuluh Darah-PJPD (hipertensi, stroke, PJK), Diabetes, Penyakit paru menahun (PPOK, Asma) Penyakit kanker (Leher rahim , payudara dan anak), penyakit kronis lain (Thalasemia, SLE, Osteoporosis,) dll",46.9
Kesehatan,38) Jumlah sekolah yang menerapkan kebijakan Kawasan Tanpa Rokok,"Persentase Kab/Kota yang mempunyai peraturan dan bukti pelaksanaan Kawasan Tanpa Rokok (KTR), sekurang-kurangnya pada 50% tempat proses belajar mengajar disekolah. Keterangan : 1. Peraturan yang dimaksud meliputi Peraturan Bupati, Peraturan Walikota, Peraturan Daerah. 2. Bukti Pelaksanaan berupa adanya peletakan tanda-tanda dilarang merokok dan pengumuman. 3. Yang dimaksud dengan kawasan tempat proses belajar mengajar dan fasilitas pelayanan kesehatan adalah sesuai dengan aturan perundang-undangan yang berlaku di kabupaten/kota masing-masing 4. Target pencapaian adalah 50% di akhir tahun 2019. Target ini diambil sebagai bagian dari pengendalian faktor risiko PTM (faktor risiko merokok) khususnya untuk menurunkan prevalensi perokok pemula dengan membudayakan perilaku tidak merokok di sekolah. Indikator ini merupakan bagian dari tanggung jawab Kemenkes sesuai dengan Permenkes No.40/2013 ttg peta jalan pengendalian dampak konsumsi rokok bagi kesehatan",71.9
Kesehatan,39) Jumlah Desa/kelurahan yang melaksanakan kegiatan Posbindu PTM (Penyakit Tidak Menular),"Persentase Desa / kelurahan yang melaksanakan kegiatan Posbindu PTM adalah Desa/ kelurahan yang melaksanakan kegiatan deteksi dini, monitoring dan tindak lanjut terhadap faktor risiko PTM pada penduduk usia ? 15 tahun yang dilakukan secara rutin Keterangan : Deteksi dini, monitoring dan tindak lanjut terhadap faktor risiko PTM merupakan suatu rangkaian kegiatan yang terdapat dalam Posbindu PTM",23
Kesehatan,40) Jumlah perempuan usia 30-50 tahun yang telah dilakukan deteksi dini kanker serviks dan payudara,Jumlah perempuan usia 30-50 tahun yang dilakukan deteksi dini melalui metoda Inspeksi Visual dengan Asam Asetat (IVA) atau papsmear untuk kanker serviks dan Clinical Breast Examination/pemeriksaan payudara klinis (CBE/SADANIS) untuk kanker payudara.,50.6
Kesehatan,41) Jumlah kumulatif desa/kelurahan yang terverifikasi melaksanakan STBM (Sanitasi Total Berbasis Masyar,Desa/Kelurahan yang terverifikasi sebagai desa yang melaksanakan STBM yaitu Desa/Kelurahan yang memenuhi kriteria sbb : - telah dilakukan pemicuan STBM - telah memiliki natural leader - telah memiliki Rencana Kerja Masyarakat (RKM),87.5
Kesehatan,42) Jumlah sampel yang diperiksa pada penyelenggara air minum,Pengawasan kualitas air minum adalah penyelenggara air minum yang diawasi kualitas hasil produksinya secara eksternal oleh Dinas Kesehatan Provinsi/Kabupaten/Kota dan KKP yang dibuktikan dengan jumlah sampel pengujian kualitas air. Penyelenggara air minum adalah : 1. PDAM/BPAM/PT yang terdaftar di Persatuan Perusahaan Air Minum Seluruh Indonesia (Perpamsi) 2. Sarana air minum perpipaan non PDAM 3. Sarana air minum bukan jaringan perpipaan komunal,84.8
Kesehatan,43) Jumlah TTU yang memenuhi syarat kesehatan berdasarkan hasil Inspeksi Kesehatan Lingkungan sesuai sta,TTU yang memenuhi syarat kesehatan adalah tempat dan fasilitas umum minimal sarana pendidikan dan pasar tradisional yang memenuhi syarat kesehatan berdasarkan hasil Inspeksi Kesehatan Lingkungan sesuai standar di wilayah kab/kota dalam kurun waktu 1 tahun.,23.7
Kesehatan,44) Jumlah RS yg melaksanakan pengelolahan limbah medis sesuai peraturan,RS yang melakukan pengelolahan limbah medis adlh RS yang melakukan pemilahan dan pengolahan limbah medis sesuai aturan. Pemilahan adalah telah memisahkan antara limbah medis dan non medis. Pengolahan adlh proses pengolahan akhir limbah yang dilakukan sendiri atau melalui pihak ketiga yg berizin. RS adalah RS pemerintah dan swasta yang terdaftar.,66.7
Kesehatan,45) Jumlah TPM yang memenuhi persyaratan higiene sanitasi,"TPM yang memenuhi syarat kesehatan adalah TPM yang memenuhi persyaratan higiene sanitasi yang dibuktikan dengan sertifikat laik higiene sanitasi TPM adalah : Tempat Pengelolaan Makanan (TPM) siap saji yang terdiri dari Rumah Makan/Restoran, Jasa Boga, Depot Air Minum, Sentra Makanan Jajanan dan kantin sekolah",68.4
Kesehatan,46) Jumlah Kecamatan yang memiliki minimal 1 Puskesmas yang tersertifikasi akreditasi,Kecamatan yang memiliki minimal 1 Puskesmas yang telah memiliki sertifikat akreditasi yang dikeluarkan oleh komisi/lembaga akreditasi fasiltas pelayanan kesehatan tingkat pertama sesuai dengan peraturan yang berlaku,3.6
Kesehatan,47) Jumlah RSUD yang tersertifikasi akreditasi nasional,Kab/Kota yang memiliki minimal 1 RSUD yang tersertifikasi akreditasi nasional versi 2012 oleh KARS,1.1
Kesehatan,48) Jumlah RS rujukan regional yang telah memberikan pelayanan telemedicene sebagai pengampu,"? Telemedicine adalah pelayanan kesehatan jarak jauh melalui pemanfaatkan teknologi informasi dalam rangka diagnosis dan tatalaksana. Pelayanan telemedicine yang dapat dikembangkan yaitu tele-radiologi, tele-kardiologi, radio-komunikasi medik (tele-conference), video-conference (vicon), teleradiotherapy dsb. ? RS Rujukan Regional adalah rumah sakit yang ditetapkan oleh Gubernur untuk memberikan pelayanan rujukan bagi rumah sakit yang ada di wilayah regionalnya. ? Pemenuhan telemedicine diprioritaskan untuk meningkatkan akses pelayanan kesehatan yang berkualitas di DTPK",0.9
Kesehatan,49) Jumlah puskesmas yang menerapkan Pelayanan Keperawatan Kesehatan Masyarakat (Perkesmas),Yang dimaksud dengan puskesmas yang menerapkan perkesmas adalah puskesmas melakukan asuhan keperawatan dengan output minimal: - 100 individu dibina - 40 keluarga rawan dibina - 1 kelompok dibina - 1 desa dibina Note : Mengacu kepada UU Keperawatan,5.9
Kesehatan,50) Jumlah Puskesmas Non Rawat Inap dan Puskesmas Rawat Inap yang memberikan pelayanan sesuai standar,,36.7
Kesehatan,51) Jumlah tim kesehatan yang memberikan pelayanan kesehatan bergerak (PKB) di daerah terpencil dan sang,"Jumlah kab/kota yang melaksanakan pelayanan kesehatan bergerak di daerah terpenci dan sangat terpencil pada tahun berjalan. Daerah terpencil dan sangat terpencil mengacu pada Permenkes no. 6 tahn 2013. Pelayanan kesehatan bergerak adalah pelayanan kesehatan yang dilakukan oleh tim kesehatan dalam rangka meningkatkan akses dan ketersediaan pelayanan kesehatan di daerah terpencil dan sangat terpencil dengan menggunakan transportasi darat, perairan, dan udara.",16.3
Kesehatan,52) Jumlah Puskesmas yang telah melaksanakan manajemen Puskesmas,Puskesmas yang telah melaksanakan manajemen Puskesmas dibuktikan dengan adanya dokumen Penilaian Kinerja Puskesmas (PKP) yang telah mendapat umpan balik oleh Dinas Kesehatan kabupaten/kota.,76.1
Kesehatan,53) Jumlah Puskesmas terpencil dan sangat terpencil yang ditetapkan dengan Surat Keputusan Bupati/Walik,"Kabupaten/kota yang memiliki regulasi tentang penetapan puskesmas terpencil dan sangat terpencil (T/ST) adalah: kabupaten/kota yang memiliki Puskesmas terpencil dan sangat terpencil yang ditetapkan dengan Surat Keputusan Bupati/Walikota, berdasarkan kriteria fasilitas pelayanan kesehatan di daerah terpencil dan sangat terpencil dalam Permenkes No. 6 tahun 2013",7.9
Kesehatan,54) Jumlah Puskesmas yang telah bekerja sama melalui Dinas Kesehatan dengan UTD dan RS,Terlaksananya program kerjasama puskesmas melalui Dinas Kesehatan dengan UTD dan Rumah Sakit untuk rekrutmen dan seleksi donor guna persiapan penyediaan darah bagi ibu melahirkan,40.5
Kesehatan,55) Jumlah RS Rujukan Nasional dengan RS Rujukan Regional yang menerapkan integrasi data rekam medis,Tersedianya 60 RS Rujukan Nasional dengan RS Regional yang menerapkan integrasi data rekam medis,4.6
Kesehatan,56) Jumlah RS Rujukan regional yang memenuhi sarana prasarana dan alat (SPA) sesuai standar,Yang dimaksud dengan RS rujukan regional yang memiliki pelayanan sesuai standar yaitu RS yang telah memenuhi standar sebagai RS Kelas B dan menerapkan program prioritas yang terkait dengan peningkatan mutu layanan,83.6
Kesehatan,1) Jumlah RS yang memiliki Rasio TT di RS dan Klinik Utama dibanding penduduk = 1:1000,Yang dimaksud dengan kab/kota dengan kesiapan akses layanan rujukan adalah kab/kota yang memiliki: 1. Rasio TT di RS dan Klinik Utama dibanding penduduk 1:1000 2. Memiliki RS dengan jejaring ke RS Rujukan Regional 3. RS memiliki Jumlah TT perawatan intensif 5 % dari Total TT RS,74.9
Kesehatan,2) 2. Jumlah RS yang memiliki dengan jejaring ke RS Rujukan Regional,Yang dimaksud dengan kab/kota dengan kesiapan akses layanan rujukan adalah kab/kota yang memiliki: 1. Rasio TT di RS dan Klinik Utama dibanding penduduk 1:1000 2. Memiliki RS dengan jejaring ke RS Rujukan Regional 3. RS memiliki Jumlah TT perawatan intensif 5 % dari Total TT RS,58.5
Kesehatan,3) Jumlah RS y7ang memiliki Jumlah TT perawatan intensif 5 % dari Total TT RS,Yang dimaksud dengan kab/kota dengan kesiapan akses layanan rujukan adalah kab/kota yang memiliki: 1. Rasio TT di RS dan Klinik Utama dibanding penduduk 1:1000 2. Memiliki RS dengan jejaring ke RS Rujukan Regional 3. RS memiliki Jumlah TT perawatan intensif 5 % dari Total TT RS,56.2
Kesehatan,58) Jumlah RS Daerah yang memenuhi standar dan dengan kriteria khusus,Jumlah RS daerah yang tidak termasuk RS Rujukan Nasional dan RS Rujukan Regional yang memenuhi standar,44.1
Kesehatan,59) Jumlah RS pratama yang dibangun (kumulatif),Yang dimaksud dengan RS Pratama yang dibangun adalah tersedianya RS Pratama yang dibangun pada tahun berjalan,56
Kesehatan,60) Jumlah Puskesmas yang menyelenggarakan upaya kesehatan jiwa,"Kabupaten/kota yang memiliki minimal 1 puskesmas di wilayahnya dengan kriteria: 1) Memiliki minimal 2 (dua) tenaga kesehatan terlatih kesehatan jiwa(dokter dan perawat atau tenaga kesehatan lainnya), minimal 30 jam pelatihan, dan 2) Melaksanakan upaya promotif kesehatan jiwa dan preventif terkait kesehatan jiwa secara berkala dan teritegrasi dengan program kesehatan puskesmas lainnya, dan 3) Melaksanakan deteksi dini, penegakan diagnosis, penatalaksanaan awal dan pengelolaan rujukan balik kasus gangguan jiwa.",16.9
Kesehatan,61) Jumlah RS Rujukan Regional yang menyelenggarakan pelayanan medik kedokteran jiwa/psikiatri,"Prosentase RS Rujukan Regional yang menyelenggarakan pelayanan medik kedokteran jiwa rawat jalan dan rawat inap kedokteran jiwa / psikiatri oleh tenaga kesehatan yang kompenten . baseline data tahun 2014 adalah 23 RSU atau 13,53 % dari 170 RSU Regional",35.8
Kesehatan,62) Jumlah kumulatif item obat indikator yang tersedia di (n) puskesmas),Tersedianya obat dan vaksin indikator di Puskesmas untuk program pelayanan kesehatan dasar.,62.5
Kesehatan,63) Jumlah puskesmas yang melaksanakan pelayanan kefarmasian,Puskesmas yang melaksanakan Pelayanan Kefarmasian sesuai standar adalah Puskesmas yang melaksanakan Pemberian Informasi Obat dan Konseling,10.5
Kesehatan,64) Jumlah puskesmas yang menggunakan obat rasional,"Persentase penggunaan antibiotik pada penatalaksanaan kasus ISPA non pneumonia, diare non spesifik, penggunaan injeksi pada penatalaksanaan kasus myalgia, dan rerata item obat per lembar resep di puskesmas, terhadap seluruh kasus ISPA non pnuenomia, diare non spesifik dan myalgia di sarana yang sama",9.9
Kesehatan,65) Jumlah kumulatif item obat indikator yang tersedia di (n) puskesmas),Tersedianya obat dan vaksin indikator di Puskesmas untuk program pelayanan kesehatan dasar.,48.8
Kesehatan,66) Jumlah puskesmas yang telah memiliki tenaga sesuai standarketenagaan berdasarkan PMK 75 tahun 2014 t,"Jumlah puskesmas yang telah memiliki tenaga sesuai standarketenagaan berdasarkan PMK 75 tahun 2014 terutama untuk 5 tenaga kesehatan yaitu tenaga kesehatan lingkungan, tenaga kefarmasian, tenaga gizi, tenaga kesehatan masyarakat, dan analis kesehatan",26.1
Kesehatan,67) Jumlah RS Kabupaten/Kota kelas C yang memiliki 4 dokter spesialis dasar dan 3 dokter spesialis penu,"Persentase RSUD Kab/kota kelas C yang terpenuhi 4 dokter spesialis dasar (Obgin, anak, penyakit dalam, dan bedah) dan 3 spesialis penunjang",66.3
Kesehatan,68) Rumah Sakit Umum Swasta **(Unit),,46.6
Kesehatan,1) Tipe A (Unit),,11.5
Kesehatan,2) Tipe B (Unit),,5.8
Kesehatan,3) Tipe C (Unit),,95.3
Kesehatan,4) Tipe D (Unit),,94.5
Kesehatan,69) Rumah Sakit Khusus **(Unit),,39.2
Kesehatan,1) Rumah Sakit Bersalin (Unit),,84.2
Kesehatan,2) Rumah Sakit Jiwa (Unit),,5.2
Kesehatan,3) Rumah Sakit Bedah (Unit),,30.7
Kesehatan,70) Rumah Sakit Umum Pusat (RSUP) (Unit),,96.6
Kesehatan,71) Rumah Sakit Tentara (Unit),,23.2
Kesehatan,1) Rumah Sakit Angkatan Darat (Unit),,60.8
Kesehatan,2) Rumah Sakit Angkatan Udara (Unit),,98
Kesehatan,3) Rumah Sakit Angkatan Laut (Unit),,2.4
Kesehatan,4) Rumah Sakit POLRI (Unit),,8.8
Kesehatan,5) Jumlah Penduduk Yang Mendapatkan Akses Air Minum (Penduduk),,36
Kesehatan,72) Balai Kesehatan Masyarakat (Unit),,50.4
Kesehatan,73) Jumlah Sarana Industri dan Industri Farmasi *(),,19.2
Kesehatan,1) Industri Farmasi Produksi Obat Tradisional (Buah),,23.3
Kesehatan,2) Gudang Farmasi (Unit),,68.4
Kesehatan,3) PBF (Pedagang Besar Farmasi) (Buah),,56.2
Kesehatan,4) Produk Alat Kesehatan (Buah),,49.4
Kesehatan,5) Penyalur Obat Kesehatan (Buah),,94.4
Kesehatan,6) Cabang Penyalur Alat Kesehatan (Cabang),,74.3
Kesehatan,74) III. Kesehatan Masyarakat *(),,73.8
Kesehatan,1) Jumlah Orang Sakit Jiwa (Orang),,80.7
Kesehatan,2) Jumlah Penderita Narkoba (Orang),,62.4
Kesehatan,3) Jumlah Penduduk Meninggal Menurut Wabah (Total) *(),,25.9
Kesehatan,1) Menurut Wabah Muntaber (Jiwa),,99.1
Kesehatan,2) Menurut Wabah Demam Berdarah (Jiwa),,78.1
Kesehatan,3) Menurut Wabah Infeksi Saluran Pernafasan (Jiwa),,63.5
Kesehatan,4) Menurut Wabah Campak (Jiwa),,84.3
Kesehatan,5) Menurut Wabah Malaria (Jiwa),,78.8
Kesehatan,6) Menurut Wabah Lainnya (Jiwa),,78.1
Kesehatan,4) Jumlah Kunjungan Ibu Hamil K4 (Kali),,35.6
Kesehatan,5) Cakupan Kunjungan Ibu Hamil K4 (%),,20.8
Kesehatan,6) Pemberian Makanan Pendamping ASI pada anak usia 6-24 bulan (Kali),,60.8
Kesehatan,7) Pelayanan Nifas (Kali),,1.1
Kesehatan,8) Neonatus dengan komplikasi yang ditangani (Kali),,54.1
Kesehatan,9) Penjaringan Kesehatan Siswa SD dan Setingkat (Orang),,94.8
Kesehatan,10) Jumlah Pelayanan Gawat Darurat Level 1 Yang Harus Diberikan Sarana Kesehatan (Kali),,57.3
Kesehatan,11) Jumlah Gawat Darurat Level 1 pada tempat pelayanan kesehatan (unit),,94.8
